MsgID.LOCAL_VELOCITY,21.5060000,8.2009993,-3.2590737,2.0678554
MsgID.GLOBAL_POSITION,0.0000000,-122.3974801,37.7926996,15.8050000
MsgID.LOCAL_VELOCITY,0.0000000,8.2000000,-3.2500000,2.0600000
MsgID.LOCAL_POSITION,21.7560000,26.4300079,-3.2801363,-15.2859116
MsgID.LOCAL_VELOCITY,21.7560000,8.2181292,-3.2483373,2.0360298
MsgID.GLOBAL_POSITION,0.0000000,-122.3974902,37.7927183,15.2850000
MsgID.LOCAL_VELOCITY,0.0000000,8.2100000,-3.2400000,2.0300000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,22.0060000,28.6620598,-4.1479988,-14.8688164
MsgID.LOCAL_VELOCITY,22.0060000,8.5160246,-3.3287461,0.6851916
MsgID.GLOBAL_POSITION,0.0000000,-122.3974999,37.7927384,14.8680000
MsgID.LOCAL_VELOCITY,0.0000000,8.5100000,-3.3200000,0.6800000
MsgID.LOCAL_POSITION,22.2560000,30.8337727,-4.8172727,-14.9065285
MsgID.LOCAL_VELOCITY,22.2560000,8.6687117,-3.3637784,-0.7551376
MsgID.GLOBAL_POSITION,0.0000000,-122.3975075,37.7927579,14.9060000
MsgID.LOCAL_VELOCITY,0.0000000,8.6600000,-3.3600000,-0.7500000
MsgID.LOCAL_POSITION,22.5060000,32.8671722,-5.6476221,-15.0221519
MsgID.LOCAL_VELOCITY,22.5060000,8.3814526,-3.2821143,-0.2305280
MsgID.GLOBAL_POSITION,0.0000000,-122.3975168,37.7927762,15.0220000
MsgID.LOCAL_VELOCITY,0.0000000,8.3800000,-3.2800000,-0.2300000
MsgID.LOCAL_POSITION,22.7560000,34.7980843,-6.4747462,-14.9892616
MsgID.LOCAL_VELOCITY,22.7560000,8.2438631,-3.2461901,0.1008090
MsgID.GLOBAL_POSITION,0.0000000,-122.3975261,37.7927936,14.9890000
MsgID.LOCAL_VELOCITY,0.0000000,8.2400000,-3.2400000,0.1000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,23.0060000,37.0954590,-7.2596254,-14.9611454
MsgID.LOCAL_VELOCITY,23.0060000,8.3140392,-3.2643778,-0.1297200
MsgID.GLOBAL_POSITION,0.0000000,-122.3975349,37.7928143,14.9610000
MsgID.LOCAL_VELOCITY,0.0000000,8.3100000,-3.2600000,-0.1200000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975428,37.7928327,14.9700000
MsgID.LOCAL_VELOCITY,0.0000000,8.3000000,-3.2800000,-0.1800000
MsgID.LOCAL_POSITION,23.2560000,39.1369820,-7.9575696,-14.9708738
MsgID.LOCAL_VELOCITY,23.2560000,8.3014421,-3.2864451,-0.1824368
MsgID.GLOBAL_POSITION,0.0000000,-122.3975537,37.7928497,14.9730000
MsgID.LOCAL_VELOCITY,0.0000000,8.2500000,-3.3000000,-0.1300000
MsgID.LOCAL_POSITION,23.5060000,41.0321121,-8.9321861,-14.9730139
MsgID.LOCAL_VELOCITY,23.5060000,8.2506161,-3.3079381,-0.1307968
MsgID.GLOBAL_POSITION,0.0000000,-122.3975637,37.7928683,14.9800000
MsgID.LOCAL_VELOCITY,0.0000000,8.2600000,-3.2700000,-0.1700000
MsgID.LOCAL_POSITION,23.7560000,43.1023560,-9.8194113,-14.9806929
MsgID.LOCAL_VELOCITY,23.7560000,8.2692471,-3.2790053,-0.1708851
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,24.0060000,45.1108704,-10.5038557,-14.9932146
MsgID.LOCAL_VELOCITY,24.0060000,8.2722254,-3.2306886,-0.0796363
MsgID.GLOBAL_POSITION,0.0000000,-122.3975714,37.7928864,14.9930000
MsgID.LOCAL_VELOCITY,0.0000000,8.2700000,-3.2300000,-0.0700000
MsgID.LOCAL_POSITION,24.2560000,47.2463493,-11.4820585,-14.9935064
MsgID.LOCAL_VELOCITY,24.2560000,8.2567825,-3.2254465,-0.0019870
MsgID.GLOBAL_POSITION,0.0000000,-122.3975824,37.7929056,14.9930000
MsgID.LOCAL_VELOCITY,0.0000000,8.2500000,-3.2200000,0.0000000
MsgID.LOCAL_POSITION,24.5060000,49.4260483,-12.2286978,-14.9921961
MsgID.LOCAL_VELOCITY,24.5060000,8.2848091,-3.1760051,-0.0040121
MsgID.GLOBAL_POSITION,0.0000000,-122.3975908,37.7929253,14.9920000
MsgID.LOCAL_VELOCITY,0.0000000,8.2800000,-3.1700000,0.0000000
MsgID.LOCAL_POSITION,24.7560000,51.6335678,-12.9311352,-15.0011778
MsgID.LOCAL_VELOCITY,24.7560000,8.0183287,-3.0523696,0.0667235
MsgID.GLOBAL_POSITION,0.0000000,-122.3975987,37.7929451,15.0010000
MsgID.LOCAL_VELOCITY,0.0000000,8.0100000,-3.0500000,0.0600000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,25.0060000,53.4630241,-13.6723585,-15.0041561
MsgID.LOCAL_VELOCITY,25.0060000,6.4620838,-2.5674989,0.1166754
MsgID.GLOBAL_POSITION,0.0000000,-122.3976071,37.7929616,15.0040000
MsgID.LOCAL_VELOCITY,0.0000000,6.4600000,-2.5600000,0.1100000
MsgID.LOCAL_POSITION,25.2560000,54.6769371,-14.2349453,-15.0058050
MsgID.LOCAL_VELOCITY,25.2560000,4.7214413,-1.9445344,0.1067134
MsgID.GLOBAL_POSITION,0.0000000,-122.3976134,37.7929725,15.0050000
MsgID.LOCAL_VELOCITY,0.0000000,4.7200000,-1.9400000,0.1000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976176,37.7929805,15.0040000
MsgID.LOCAL_VELOCITY,0.0000000,3.2700000,-1.3300000,0.1100000
MsgID.LOCAL_POSITION,25.5070000,55.5662498,-14.6077890,-15.0047693
MsgID.LOCAL_VELOCITY,25.5070000,3.2746248,-1.3341339,0.1143189
MsgID.GLOBAL_POSITION,0.0000000,-122.3976220,37.7929876,14.9990000
MsgID.LOCAL_VELOCITY,0.0000000,1.8700000,-0.7500000,0.0700000
MsgID.LOCAL_POSITION,25.7570000,56.3494072,-15.0014000,-14.9996796
MsgID.LOCAL_VELOCITY,25.7570000,1.8745977,-0.7502895,0.0715880
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976242,37.7929914,14.9890000
MsgID.LOCAL_VELOCITY,0.0000000,0.5300000,-0.1700000,0.0000000
MsgID.LOCAL_POSITION,26.0070000,56.7772141,-15.1988029,-14.9892359
MsgID.LOCAL_VELOCITY,26.0070000,0.5394986,-0.1742893,0.0030763
MsgID.GLOBAL_POSITION,0.0000000,-122.3976228,37.7929902,14.9840000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6900000,0.3600000,-0.0500000
MsgID.LOCAL_POSITION,26.2570000,56.6385193,-15.0660515,-14.9840899
MsgID.LOCAL_VELOCITY,26.2570000,-0.6962843,0.3662218,-0.0577000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976192,37.7929873,14.9820000
MsgID.LOCAL_VELOCITY,0.0000000,-1.8700000,0.8300000,-0.0900000
MsgID.LOCAL_POSITION,26.5070000,56.3146477,-14.7526894,-14.9825983
MsgID.LOCAL_VELOCITY,26.5070000,-1.8747120,0.8300623,-0.0956246
MsgID.GLOBAL_POSITION,0.0000000,-122.3976161,37.7929821,14.9800000
MsgID.LOCAL_VELOCITY,0.0000000,-2.9200000,1.0600000,-0.0800000
MsgID.LOCAL_POSITION,26.7570000,55.7451630,-14.4781942,-14.9806490
MsgID.LOCAL_VELOCITY,26.7570000,-2.9240034,1.0663691,-0.0883273
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976152,37.7929742,14.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1200000,0.9700000,-0.0900000
MsgID.LOCAL_POSITION,27.0070000,54.8595657,-14.3937540,-14.9795542
MsgID.LOCAL_VELOCITY,27.0070000,-3.1282403,0.9799530,-0.0949443
MsgID.GLOBAL_POSITION,0.0000000,-122.3976136,37.7929669,14.9830000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2600000,0.8000000,-0.1000000
MsgID.LOCAL_POSITION,27.2570000,54.0527229,-14.2522879,-14.9831038
MsgID.LOCAL_VELOCITY,27.2570000,-2.2617183,0.8050895,-0.1011283
MsgID.GLOBAL_POSITION,0.0000000,-122.3976097,37.7929639,14.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-0.9800000,0.4200000,-0.0800000
MsgID.LOCAL_POSITION,27.5070000,53.7158394,-13.9021416,-14.9863567
MsgID.LOCAL_VELOCITY,27.5070000,-0.9828283,0.4255019,-0.0852853
MsgID.GLOBAL_POSITION,0.0000000,-122.3976084,37.7929636,14.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3400000,0.1700000,-0.0600000
MsgID.LOCAL_POSITION,27.7570000,53.6883926,-13.7900505,-14.9862242
MsgID.LOCAL_VELOCITY,27.7570000,-0.3433225,0.1774817,-0.0644880
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976092,37.7929619,14.9850000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1500000,0.0500000,-0.0700000
MsgID.LOCAL_POSITION,28.0070000,53.4930725,-13.8606672,-14.9854708
MsgID.LOCAL_VELOCITY,28.0070000,-0.1509552,0.0591876,-0.0715639
MsgID.GLOBAL_POSITION,0.0000000,-122.3976095,37.7929633,14.9670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0800000,-0.0300000,0.5700000
MsgID.LOCAL_POSITION,28.2570000,53.6569405,-13.8890190,-14.9674215
MsgID.LOCAL_VELOCITY,28.2570000,0.0867892,-0.0322517,0.5778579
MsgID.GLOBAL_POSITION,0.0000000,-122.3976100,37.7929645,14.6580000
MsgID.LOCAL_VELOCITY,0.0000000,0.1300000,-0.0400000,1.6200000
MsgID.LOCAL_POSITION,28.5070000,53.7847862,-13.9327374,-14.6585598
MsgID.LOCAL_VELOCITY,28.5070000,0.1377881,-0.0457893,1.6299343
MsgID.GLOBAL_POSITION,0.0000000,-122.3976092,37.7929648,14.2250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,-0.0200000,1.8800000
MsgID.LOCAL_POSITION,28.7570000,53.8250885,-13.8581266,-14.2250834
MsgID.LOCAL_VELOCITY,28.7570000,0.0605659,-0.0298700,1.8892572
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976095,37.7929651,13.7510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-0.0200000,2.0200000
MsgID.LOCAL_POSITION,29.0070000,53.8495255,-13.8864727,-13.7515697
MsgID.LOCAL_VELOCITY,29.0070000,0.0394390,-0.0243455,2.0205753
MsgID.GLOBAL_POSITION,0.0000000,-122.3976095,37.7929642,13.2750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,-0.0200000,2.0200000
MsgID.LOCAL_POSITION,29.2570000,53.7518158,-13.8915663,-13.2750587
MsgID.LOCAL_VELOCITY,29.2570000,0.0400909,-0.0218032,2.0214281
MsgID.GLOBAL_POSITION,0.0000000,-122.3976084,37.7929637,12.7990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-0.0200000,2.0600000
MsgID.LOCAL_POSITION,29.5070000,53.6986427,-13.7900257,-12.7995358
MsgID.LOCAL_VELOCITY,29.5070000,0.0395861,-0.0237755,2.0641766
MsgID.GLOBAL_POSITION,0.0000000,-122.3976092,37.7929649,12.3250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,-0.0200000,2.0300000
MsgID.LOCAL_POSITION,29.7570000,53.8346024,-13.8614817,-12.3257217
MsgID.LOCAL_VELOCITY,29.7570000,0.0449284,-0.0288224,2.0359063
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976112,37.7929647,11.8570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-0.0200000,2.0000000
MsgID.LOCAL_POSITION,30.0080000,53.8124466,-14.0390892,-11.8575640
MsgID.LOCAL_VELOCITY,30.0080000,0.0393785,-0.0263141,2.0060022
MsgID.GLOBAL_POSITION,0.0000000,-122.3976097,37.7929641,11.3870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-0.0100000,1.9900000
MsgID.LOCAL_POSITION,30.2580000,53.7367821,-13.9045219,-11.3872442
MsgID.LOCAL_VELOCITY,30.2580000,0.0343429,-0.0129519,1.9927179
MsgID.GLOBAL_POSITION,0.0000000,-122.3976113,37.7929653,10.8990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,-0.0100000,2.0200000
MsgID.LOCAL_POSITION,30.5080000,53.8703575,-14.0496912,-10.8990555
MsgID.LOCAL_VELOCITY,30.5080000,0.0408516,-0.0106479,2.0255213
MsgID.GLOBAL_POSITION,0.0000000,-122.3976105,37.7929635,10.4090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,0.0000000,1.9700000
MsgID.LOCAL_POSITION,30.7580000,53.6806717,-13.9742365,-10.4099951
MsgID.LOCAL_VELOCITY,30.7580000,0.0306933,-0.0040485,1.9705498
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976089,37.7929634,9.9160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0100000,1.9800000
MsgID.LOCAL_POSITION,31.0080000,53.6616554,-13.8304949,-9.9165382
MsgID.LOCAL_VELOCITY,31.0080000,0.0259290,-0.0107949,1.9860024
MsgID.GLOBAL_POSITION,0.0000000,-122.3976102,37.7929643,9.4110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-0.0200000,1.9900000
MsgID.LOCAL_POSITION,31.2580000,53.7657089,-13.9520245,-9.4111700
MsgID.LOCAL_VELOCITY,31.2580000,0.0325164,-0.0242811,1.9910946
MsgID.GLOBAL_POSITION,0.0000000,-122.3976089,37.7929644,8.8980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0200000,2.0100000
MsgID.LOCAL_POSITION,31.5080000,53.7736244,-13.8317547,-8.8985739
MsgID.LOCAL_VELOCITY,31.5080000,0.0262272,-0.0243789,2.0126665
MsgID.GLOBAL_POSITION,0.0000000,-122.3976083,37.7929639,8.3810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0200000,2.0300000
MsgID.LOCAL_POSITION,31.7580000,53.7218246,-13.7787752,-8.3816872
MsgID.LOCAL_VELOCITY,31.7580000,0.0169919,-0.0285258,2.0305033
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976088,37.7929636,7.8690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0300000,2.0100000
MsgID.LOCAL_POSITION,32.0080000,53.6824074,-13.8286047,-7.8692217
MsgID.LOCAL_VELOCITY,32.0080000,0.0204063,-0.0375419,2.0197344
MsgID.GLOBAL_POSITION,0.0000000,-122.3976114,37.7929654,7.3600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0300000,2.0000000
MsgID.LOCAL_POSITION,32.2580000,53.8914070,-14.0599909,-7.3605461
MsgID.LOCAL_VELOCITY,32.2580000,0.0267227,-0.0380871,2.0023086
MsgID.GLOBAL_POSITION,0.0000000,-122.3976118,37.7929651,6.8560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0200000,2.0000000
MsgID.LOCAL_POSITION,32.5080000,53.8545151,-14.0909605,-6.8561568
MsgID.LOCAL_VELOCITY,32.5080000,0.0133455,-0.0234236,2.0020103
MsgID.GLOBAL_POSITION,0.0000000,-122.3976125,37.7929648,6.3540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,2.0300000
MsgID.LOCAL_POSITION,32.7580000,53.8200264,-14.1534967,-6.3547473
MsgID.LOCAL_VELOCITY,32.7580000,0.0034415,-0.0085633,2.0392585
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976116,37.7929656,5.8490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,1.9900000
MsgID.LOCAL_POSITION,33.0080000,53.9116402,-14.0788803,-5.8491144
MsgID.LOCAL_VELOCITY,33.0080000,0.0091042,0.0008551,1.9937060
MsgID.GLOBAL_POSITION,0.0000000,-122.3976109,37.7929637,5.3500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,1.9900000
MsgID.LOCAL_POSITION,33.2580000,53.6993904,-14.0112133,-5.3509011
MsgID.LOCAL_VELOCITY,33.2580000,0.0037627,0.0012767,1.9944988
MsgID.GLOBAL_POSITION,0.0000000,-122.3976115,37.7929647,4.8500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,1.9600000
MsgID.LOCAL_POSITION,33.5080000,53.8079224,-14.0678473,-4.8505874
MsgID.LOCAL_VELOCITY,33.5080000,0.0095886,-0.0050896,1.9619993
MsgID.GLOBAL_POSITION,0.0000000,-122.3976120,37.7929659,4.3570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,1.9600000
MsgID.LOCAL_POSITION,33.7580000,53.9387360,-14.1134052,-4.3577728
MsgID.LOCAL_VELOCITY,33.7580000,0.0125953,-0.0024667,1.9695987
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976102,37.7929642,3.8560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,1.9900000
MsgID.LOCAL_POSITION,34.0080000,53.7523880,-13.9475269,-3.8563433
MsgID.LOCAL_VELOCITY,34.0080000,0.0019534,-0.0002719,1.9998313
MsgID.GLOBAL_POSITION,0.0000000,-122.3976089,37.7929638,3.3410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,2.0200000
MsgID.LOCAL_POSITION,34.2580000,53.7069359,-13.8327074,-3.3414791
MsgID.LOCAL_VELOCITY,34.2580000,0.0075630,-0.0090547,2.0287132
MsgID.GLOBAL_POSITION,0.0000000,-122.3976106,37.7929646,2.8210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0200000,1.9900000
MsgID.LOCAL_POSITION,34.5080000,53.8009872,-13.9895220,-2.8212187
MsgID.LOCAL_VELOCITY,34.5080000,0.0204451,-0.0237482,1.9912263
MsgID.GLOBAL_POSITION,0.0000000,-122.3976118,37.7929660,2.2960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,2.0200000
MsgID.LOCAL_POSITION,34.7580000,53.9520454,-14.0886688,-2.2967710
MsgID.LOCAL_VELOCITY,34.7580000,0.0185955,-0.0184658,2.0226035
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976090,37.7929663,1.7690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,1.9800000
MsgID.LOCAL_POSITION,35.0090000,53.9912300,-13.8431635,-1.7693298
MsgID.LOCAL_VELOCITY,35.0090000,0.0007972,-0.0079722,1.9873928
MsgID.GLOBAL_POSITION,0.0000000,-122.3976086,37.7929652,1.2420000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,2.0100000
MsgID.LOCAL_POSITION,35.2590000,53.8605270,-13.8108673,-1.2427162
MsgID.LOCAL_VELOCITY,35.2590000,-0.0106149,-0.0179167,2.0137279
MsgID.GLOBAL_POSITION,0.0000000,-122.3976096,37.7929647,0.7140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,2.0200000
MsgID.LOCAL_POSITION,35.5090000,53.8143234,-13.8966789,-0.7142800
MsgID.LOCAL_VELOCITY,35.5090000,-0.0070131,-0.0297156,2.0287347
MsgID.GLOBAL_POSITION,0.0000000,-122.3976113,37.7929647,0.1990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,1.9800000
MsgID.LOCAL_POSITION,35.7590000,53.8135757,-14.0522432,-0.1993912
MsgID.LOCAL_VELOCITY,35.7590000,0.0000126,-0.0276964,1.9884856
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976113,37.7929647,-0.0510000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.2800000
MsgID.LOCAL_POSITION,36.0090000,53.8120842,-14.0450554,0.0511581
MsgID.LOCAL_VELOCITY,36.0090000,-0.0141070,-0.0008453,-0.2853328
MsgID.GLOBAL_POSITION,0.0000000,-122.3976108,37.7929647,0.0160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0800000
MsgID.LOCAL_POSITION,36.2590000,53.8094940,-14.0069752,-0.0164754
MsgID.LOCAL_VELOCITY,36.2590000,-0.0057582,-0.0029884,-0.0828639
MsgID.GLOBAL_POSITION,0.0000000,-122.3976099,37.7929644,0.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.2000000
MsgID.LOCAL_POSITION,36.5090000,53.7705154,-13.9264774,-0.0199826
MsgID.LOCAL_VELOCITY,36.5090000,0.0032435,-0.0071467,0.2061821
MsgID.GLOBAL_POSITION,0.0000000,-122.3976099,37.7929644,0.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0100000
MsgID.LOCAL_POSITION,36.7590000,53.7773781,-13.9250088,0.0006097
MsgID.LOCAL_VELOCITY,36.7590000,-0.0014844,0.0117582,-0.0197270
